eval/mean_quat_reward,train/n_updates,eval/mean_bonus_reward,train/ent_coef,train/critic_loss,eval/success_rate,time/total_timesteps,train/learning_rate,train/ent_coef_loss,train/actor_loss,eval/mean_ep_length,eval/mean_reward,eval/mean_pos_reward,time/time_elapsed,time/episodes,rollout/ep_rew_mean,rollout/ep_len_mean,rollout/success_rate,time/fps
41.20748928491217,1324899,0.03,0.0019932289142161608,0.030113283544778824,0.0,1325000,0.0003,1.6721813678741455,-67.55757141113281,50.0,31.46521377287805,42.469424835969946,,,,,,
,,,,,,1325000,,,,,,,20656,26500,31.7129955,50.0,0.01,64
42.516919907425454,1349899,0.4,0.001957019092515111,0.032033562660217285,0.02,1350000,0.0003,0.5598797798156738,-67.5360107421875,50.0,32.136746559739116,42.85762074487429,,,,,,
,,,,,,1350000,,,,,,,21028,27000,31.50561648,50.0,0.01,64
42.21556925207777,1374899,0.06999999999999999,0.0019212315091863275,0.029025942087173462,0.0,1375000,0.0003,1.890395998954773,-67.72592163085938,50.0,31.72235883779824,42.314270711591874,,,,,,
,,,,,,1375000,,,,,,,21404,27500,31.61609633,50.0,0.0,64
41.21314835486879,1399899,0.0,0.0018980808090418577,0.024646755307912827,0.0,1400000,0.0003,0.18580776453018188,-67.8259048461914,50.0,31.117658795900642,41.68811412462077,,,,,,
,,,,,,1400000,,,,,,,21790,28000,31.44827844,50.0,0.0,64
40.90990116468684,1424899,0.0,0.0018905745819211006,0.025928180664777756,0.0,1425000,0.0003,-2.785613536834717,-68.00587463378906,50.0,30.675565990032627,40.894221445414445,,,,,,
,,,,,,1425000,,,,,,,22174,28500,31.087364389999998,50.0,0.0,64
41.33070664168073,1449899,0.0,0.0018374903593212366,0.029405690729618073,0.0,1450000,0.0003,1.734328269958496,-67.6986312866211,50.0,31.71257565841079,42.96395393886665,,,,,,
,,,,,,1450000,,,,,,,22546,29000,31.688475059999995,50.0,0.0,64
40.677878714069735,1474899,0.05,0.0018001800635829568,0.025589000433683395,0.0,1475000,0.0003,-0.9389973878860474,-67.92572021484375,50.0,30.703701966442168,41.09569109973667,,,,,,
,,,,,,1475000,,,,,,,22934,29500,31.41393102,50.0,0.0,64
42.66220845805323,1499899,0.02,0.0017560959095135331,0.015926256775856018,0.0,1500000,0.0003,0.29073041677474976,-68.26420593261719,50.0,31.972641102522612,42.595887877569055,,,,,,
,,,,,,1500000,,,,,,,23315,30000,30.86360651,50.0,0.0,64
42.72251688774046,1524899,0.32,0.0017169773345813155,0.026896800845861435,0.01,1525000,0.0003,2.658851146697998,-67.85185241699219,50.0,31.84078201659024,42.079989665812285,,,,,,
,,,,,,1525000,,,,,,,23696,30500,31.142827240000003,50.0,0.0,64
41.84586505515362,1549899,0.25,0.0017400785582140088,0.02153509110212326,0.0,1550000,0.0003,2.2632811069488525,-68.00956726074219,50.0,31.833901021182538,42.73044158668905,,,,,,
,,,,,,1550000,,,,,,,24078,31000,31.125898920000004,50.0,0.0,64
42.64462872762085,1574899,0.5,0.0017191418446600437,0.024417100474238396,0.02,1575000,0.0003,2.1400880813598633,-68.24420928955078,50.0,31.698884652778506,41.70843014667556,,,,,,
,,,,,,1575000,,,,,,,24462,31500,31.797908789999997,50.0,0.0,64
41.51549863388425,1599899,0.27,0.0017058878438547254,0.019993886351585388,0.01,1600000,0.0003,1.8492425680160522,-68.42257690429688,50.0,31.428088188543917,42.02741681521573,,,,,,
,,,,,,1600000,,,,,,,24844,32000,30.819643429999996,50.0,0.0,64
41.91984218365541,1624899,0.22,0.001694194390438497,0.02049821987748146,0.01,1625000,0.0003,-0.008863210678100586,-68.35088348388672,50.0,31.980483068451285,43.02978828223982,,,,,,
,,,,,,1625000,,,,,,,25226,32500,31.34745447,50.0,0.0,64
